,Animal,Ding,Ding-dong,"Jingle, tinkle",Music,Music for children,Musical instrument,Ringtone,Speech,Ukulele,youtube_id,Dubstep,Hip hop music,Rapping,Sad music,Tender music,"Violin, fiddle","Wind instrument, woodwind instrument",Bowed string instrument,Flute,Folk music,Music of Bollywood,Traditional music,Acoustic guitar,Bluegrass,Blues,Country,Guitar,Plucked string instrument,Strum,Funk,Rhythm and blues,Soul music,Bass guitar,Effects unit,Electric guitar,"Inside, small room",Background music,Classical music,Electric piano,Keyboard (musical),New-age music,Piano,Grunge,Heavy metal,Progressive rock,Psychedelic rock,Punk rock,Rock and roll,Rock music,Bass drum,Drum,Drum kit,Drum machine,Accordion,Harmonica,Swing music,"Chink, clink",Clang,Singing,Maraca,Music of Africa,Music of Latin America,Rattle (instrument),Salsa music,Glockenspiel,"Marimba, xylophone",Singing bowl,Synthesizer,Vibraphone,Wedding music,Cello,Double bass,Orchestra,Theme music,Distortion,Reverberation,Ambient music,Electronic music,Electronic organ,Flamenco,Soundtrack music,Video game music,Lullaby,Electronica,Techno,Jazz,"Steel guitar, slide guitar",Tapping (guitar technique),Afrobeat,Middle Eastern music,Happy music,Pop music,Reggae,Hum,Scary music,Throbbing,Banjo,Disco,Brass instrument,Harmonic,Exciting music,House music,Trance music,Sampler,Percussion,Timpani,Mandolin,Pizzicato,Zither,Dance music,Electronic dance music,Bagpipes,Harpsichord,Echo,Organ,Scratching (performance technique),Funny music,Mallet percussion,Gong,Theremin,Whale vocalization,Christian music,Christmas music,Jingle (music),Television,Chorus effect,Harp,Electronic tuner,Rimshot,Snare drum,Ska,Filing (rasp),Rub,Sanding,Sawing,Wood,Music of Asia,Song,A capella,Humming,Vocal music,French horn,Trombone,Trumpet,Steelpan,Hammond organ,Clarinet,Saxophone,Bell,Jingle bell,Mantra,Vehicle,Bicycle bell,Glass,Wood block,Tubular bells,Whistle,Whistling,Bicycle,Car,"Outside, urban or manmade",Run,Skateboard,Foghorn,"Wail, moan",Didgeridoo,Insect,String section,Zing,Radio,Carnatic music,Beatboxing,Cymbal,Drum roll,Opera
0,0.020389357581734657,0.023465203121304512,0.19711104035377502,0.03297409415245056,0.7562308311462402,0.05393250286579132,0.03315020725131035,0.10535835474729538,0.06399761885404587,0.032170023769140244,normalize_5s_intro_xhmtXrtLkgo.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,0.8263754844665527,,0.32546451687812805,,,,normalize_5s_intro_IN1f9k8qVDk.wav,,,,,,,,,,,,,,,0.090824656188488,0.08463723957538605,0.20287364721298218,0.1313341110944748,,,,,,,,,,,,,,,,,,0.06551197171211243,,,,,,,,,,0.1702928990125656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07883992791175842,,,,,,,,,,,,,0.05166516825556755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,0.8633639216423035,,0.8982105851173401,,0.01644371822476387,,normalize_5s_intro_VVRszjvg3_U.wav,,,,,,,,,,,,,,,,,,,,,,,,,,0.05261857435107231,,0.03880404308438301,0.675005316734314,0.8551783561706543,,0.7792428135871887,,,,,,,,,,,,,,,,,,,,,,,,,,0.044441331177949905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023893538862466812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,0.925442636013031,,0.1072864904999733,,,,normalize_5s_intro_Z5gvqq3ChII.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3591148257255554,,,0.10449767112731934,,,0.09607919305562973,0.3455970883369446,,,,,,,,,,,,,0.09340442717075348,,,0.08082474768161774,0.08046264201402664,0.1541241854429245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,0.7641249299049377,,0.25369760394096375,,,,normalize_5s_intro_KT-m6qTJyN0.wav,,,,,,0.04939910024404526,0.10288363695144653,,,,,,,,0.06992057710886002,,0.08597615361213684,0.05149594694375992,,,,,,,,,,,,,,,,,,,,,,,,,,0.1307867020368576,0.474229097366333,0.062034595757722855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,0.8621688485145569,,0.14634637534618378,,,,normalize_5s_intro_dvf--10EYXw.wav,0.12966300547122955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12124618142843246,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26193705201148987,,,,,,,,,,0.3506196141242981,,,,,,0.10882110148668289,0.07896790653467178,,,,,,,,,,,0.07731525599956512,,,,,,,,0.10013661533594131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,0.8530734181404114,,0.2767024338245392,,0.10849744826555252,,normalize_5s_intro_RLMl1umHgp0.wav,,,,,,,,,,,,,,,,,0.1278868168592453,0.10560716688632965,,,,,,,,,,,,,,,,,,,,,,,0.0397196039557457,,,,,,,,,0.03493286669254303,0.09630055725574493,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07793289422988892,,,,0.04752791300415993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,0.8904133439064026,,0.42582523822784424,,,,normalize_5s_intro_O2q_9lBDM7I.wav,,,,,,,,,,,,,0.05122944340109825,,0.08018713444471359,,0.42684808373451233,0.3073233664035797,0.08421406149864197,,,,,,0.14972347021102905,,,,,,,,,,,0.05282293260097504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08620376884937286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,0.8874284029006958,,0.140626922249794,,,,normalize_5s_intro_0uLI6BnVh6w.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10572299361228943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1549956053495407,,,,,,,0.09348175674676895,0.05020477995276451,,,,,,,,,,,,,0.04323764517903328,,,,,,0.045222118496894836,,,,0.045084282755851746,0.19385550916194916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,0.6991575360298157,,0.12627077102661133,,,,normalize_5s_intro_WrDJMxSKlCA.wav,,,,,,,,0.05047553405165672,,,,,0.05114283412694931,,,,0.08510415256023407,0.07413846999406815,,,,,,,,,0.04325408115983009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1458483636379242,0.07640507817268372,0.12070158869028091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,0.9227917790412903,,0.05170973017811775,,,,normalize_5s_intro_BEo0rqOZIng.wav,0.05326353386044502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36254599690437317,,,,,,0.139286607503891,0.29633909463882446,,,,,,,,,,,,,,,,,0.15890531241893768,0.09392683953046799,,,,,,,0.0778714269399643,0.18386010825634003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,0.8430923819541931,,0.5694889426231384,,,,normalize_5s_intro_Yh78Ll6-ODQ.wav,,,,,,,,,,,,,,,,,0.43458566069602966,0.4312930405139923,0.11581834405660629,,,,,,0.18002457916736603,,,,,0.06552202254533768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11053095757961273,,,,,,,,,,,,,,,,,,,,,,,,0.12872590124607086,0.05381641909480095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,0.8781749606132507,,0.3240976631641388,,,,normalize_5s_intro_5FYAICvv-d0.wav,0.11832765489816666,,,,,,,,,,,,,,,,0.1772923618555069,0.12169826775789261,0.0436350516974926,0.053197380155324936,,,,,,,,,,,,,,,,,,,,,0.05349056050181389,0.05049578472971916,,,,,,,,,,,,,,,,,,,,,,,,,,0.14919257164001465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,0.7335570454597473,,0.23445913195610046,,,,normalize_5s_intro_6pARjpdqxYQ.wav,,,,,,,,,,,,,,,,,0.11337150633335114,0.06378845125436783,,,,,,0.039081819355487823,,,,,,0.039731428027153015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037195175886154175,0.4326978623867035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053193993866443634,0.03643781691789627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,0.8119956254959106,,0.4748903214931488,,,,normalize_5s_intro_w1G3rqVil1s.wav,,,,,,,,0.09023291617631912,,,,,0.210157111287117,,0.16597731411457062,0.13598421216011047,0.45778101682662964,0.3497823178768158,0.1157560795545578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0948105975985527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,0.8654654622077942,,0.46114543080329895,,,,normalize_5s_intro_3DCHLwOqtJs.wav,,,,,,0.10948800295591354,,,,,,,0.19517882168293,0.12209867686033249,,0.14411857724189758,0.4474920332431793,0.35929039120674133,0.09216229617595673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08932201564311981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,0.8839694857597351,,0.11742903292179108,,0.03892611712217331,,normalize_5s_intro_nISI4qF55F4.wav,0.03207002952694893,0.04925207048654556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05965675786137581,0.03945660591125488,,,,,,,,,,,,,,,,,,,,,,,,,,0.06899300962686539,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046032048761844635,,,,,,,,,,,0.05273222550749779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,0.9090502262115479,,0.12209823727607727,,,,normalize_5s_intro_XJT-fM4nBJU.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04290049895644188,,,,,0.11371611058712006,0.08340773731470108,,0.17672009766101837,,,,,,,,,,,,,,,,,0.042201876640319824,,,,,0.03990945965051651,,,,,0.06209331378340721,,,,,,,,,,,,,,,,,,,,,,,,,,0.13566987216472626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,0.8647090196609497,,0.08117460459470749,,0.07384642213582993,,normalize_5s_intro_hjZqVw3qI9E.wav,,,,,,,,,,0.03306412696838379,0.04512176290154457,,,,,,0.03539147600531578,0.029241599142551422,,,,0.041683319956064224,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03908370062708855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04179497808218002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,0.8148855566978455,,0.13750842213630676,,,,normalize_5s_intro_oxKbrl4kyg8.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04961301013827324,,0.165861114859581,0.21375809609889984,0.08058849722146988,0.1764218658208847,,,,,,,,,,,,,,,,,,,,,,,,,,0.13991937041282654,,,,,,,,,0.08392702043056488,0.06073886156082153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,0.7180576324462891,,0.1782337725162506,,,,normalize_5s_intro_2F8Kr91wQ0U.wav,,,,,,,,,,,,,,,,,0.10810249298810959,0.09297562390565872,,,,,,0.024537282064557076,,0.0730731412768364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2398957908153534,0.21331675350666046,,,0.024748681113123894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17940422892570496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,0.7749609351158142,,0.14457419514656067,,0.03468742221593857,,normalize_5s_intro_1lunUbvf35M.wav,,0.04084283858537674,,,0.03984396532177925,,,,,,,,,,,,0.03470354154706001,0.041768595576286316,,,0.04036956652998924,,,,,,,,,,0.030552418902516365,,,,,,,,,,0.0317705012857914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,0.6739423871040344,,0.028705330565571785,,0.02892007865011692,,normalize_5s_intro_D4nWzd63jV4.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07823532074689865,,,,,,,,,,,,,,,,,,,,,,,,,,0.4020805358886719,,,,,,,,,,0.24705685675144196,0.01306106336414814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039599813520908356,0.01597936823964119,0.018489118665456772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,0.7933302521705627,,0.026175137609243393,,,,normalize_5s_intro_hed6HkYNA7g.wav,,,,,,,,,,0.06707409769296646,0.3338034152984619,,,,,,,,,,,0.037240248173475266,,,,,,,,,,,,,,,,,,,,,,,,0.09252353757619858,,,,,,,,,0.021877028048038483,0.04579745978116989,,,,,,,,,,,,,,,,,,,,,,,,0.0722743570804596,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02400197461247444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,0.9158762693405151,,0.36406394839286804,,0.1339777559041977,,normalize_5s_intro_1kN-34GFMYM.wav,,,,,,,,,,,,,0.07943816483020782,0.052530430257320404,,0.07125581800937653,0.3455820679664612,0.29846450686454773,0.07770436257123947,,,,,,0.06767787039279938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,0.8636098504066467,,0.15566332638263702,,,,normalize_5s_intro_VlWs8ey2nyg.wav,,,,,,0.06304176151752472,,,,0.10077664256095886,,0.0737791433930397,,,,,0.03892246261239052,0.03833148255944252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043827079236507416,,,,,,,,,0.052775461226701736,,,,,,,,,,,,,,,,,,0.04125421866774559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.01856919750571251,,,,0.6378284692764282,0.031694769859313965,0.029675625264644623,,0.09189777076244354,,normalize_5s_intro_j1c70vRHdhQ.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016244996339082718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017892993986606598,0.024576447904109955,0.017215728759765625,0.013542101718485355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,0.9168948531150818,,0.7867832779884338,,,0.06599950790405273,normalize_5s_intro_1juIFmPyG-Y.wav,,,,,,0.15989752113819122,,0.09724856168031693,,,,,0.06856005638837814,,,,0.3382708430290222,0.4925841689109802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13416287302970886,0.06554093956947327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,0.8173486590385437,,0.26562973856925964,,,,normalize_5s_intro_Qr8eZSVaw10.wav,,,,,,,,,,,,,,,,,0.25320035219192505,0.14801165461540222,,,,,,0.49851685762405396,,0.08523929864168167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18673881888389587,0.08322249352931976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14029334485530853,,,,,,,,,,,,0.16352953016757965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,0.9267691373825073,,0.12357178330421448,,,,normalize_5s_intro_TzhhbYS9EO4.wav,,,,,,,,,,0.08542009443044662,0.07023429125547409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10798957943916321,,,0.06275245547294617,,,,,,,,,0.09942012280225754,,,,,,,,0.0912901759147644,,,,,,,,,,,,0.06777031719684601,,,,,,,0.060074251145124435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,0.7968189120292664,,0.5967977046966553,,,,normalize_5s_intro_a8cJLohQ_Jg.wav,,,,,,,,,,,,,0.20132388174533844,,,,0.45037633180618286,0.45410311222076416,0.10741683095693588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21703846752643585,0.1956474781036377,0.10239773988723755,,,,,,,,,,,,,,,,,,0.10220586508512497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,0.7955208420753479,,0.5407063961029053,,,,normalize_5s_intro_Xhh3_-JRnDc.wav,,,,,,,,,,,,,0.27512216567993164,,,,0.555423378944397,0.5132489204406738,0.11077820509672165,,,,0.04733140766620636,,0.06272533535957336,0.10259049385786057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14874212443828583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,0.7289712429046631,,0.35435983538627625,,,,normalize_5s_intro_72T4j04MS8o.wav,,,,,,,,,,,,,,,,,0.26670071482658386,0.15553656220436096,,,,,,,,,,,,,,,,,,,,,,0.20121584832668304,0.3220585286617279,0.3978460431098938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14795099198818207,,,,,,,,,,,,,,,,,,,,,,,,0.18768839538097382,0.19276535511016846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,0.9111995697021484,,0.05701880156993866,,,,normalize_5s_intro_bd5m12UEHWI.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04509871453046799,0.25090768933296204,0.12593786418437958,,0.18376955389976501,,,,,,,,,,,,,,,,,0.043597277253866196,,,,,,,,0.12479016929864883,,,,,,,,,,,,,,,,,,,,,0.039932992309331894,,,,,,,0.06251119822263718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,0.7814329862594604,,0.23690246045589447,,,,normalize_5s_intro_VAc0xuVa7jI.wav,,,,,,,,,,0.0723303034901619,,,0.07893713563680649,,,,0.14604170620441437,0.14894558489322662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09352689981460571,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10557330399751663,0.11266005039215088,0.19684672355651855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,0.8161114454269409,,0.18159614503383636,,,,normalize_5s_intro_PCp2iXA1uLE.wav,,,,,,,,,,,,,,,,,0.16418392956256866,0.11394700407981873,,,,,,,,,,,,,,,,0.07952690124511719,0.13954827189445496,0.14593647420406342,0.07126132398843765,0.1337650716304779,0.13326965272426605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,0.798441469669342,,0.715453028678894,,,,normalize_5s_intro_dtOv6WvJ44w.wav,,,,,,,,,,,,,0.42620450258255005,,,,0.7252522110939026,0.6486908793449402,0.20440946519374847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19475437700748444,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27204883098602295,0.07837334275245667,0.21902409195899963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,0.9074397683143616,,0.18756380677223206,,,,normalize_5s_intro_CXm7hPs_als.wav,,,,,,,,,,,,,,,,,0.05970077961683273,,,,,,,,,,,,,,,,,,,,,0.0754731222987175,,,,0.04546308517456055,,,,0.05816333740949631,,,,,,,,0.0592796690762043,,,,,,,,,,,,,,,,,0.04977254942059517,,,,,,,,,,,,,,,,,,,,0.053067583590745926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18916091322898865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,0.871790885925293,,0.08385246247053146,,,,normalize_5s_intro_bI7xde9-3BI.wav,,,,0.2109290063381195,0.10152772068977356,,,,,,,,,,,,,,,,,,,,,,0.22982019186019897,,,,0.13446356356143951,0.025820737704634666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0790131688117981,,,,0.02110294997692108,,,0.07095412909984589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,0.6972641944885254,,0.18630366027355194,,,,normalize_5s_intro_xQOXxmznGPg.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07444389164447784,,,,,,,,,,,0.1107410117983818,0.07985565066337585,,,,,,,,,,,,,0.1501879245042801,0.2147093564271927,,,0.16634032130241394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1777534782886505,,,,,,,,,,,,,0.13310979306697845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,0.7336763739585876,,0.18578200042247772,,,,normalize_5s_intro_WrRAZVJGImw.wav,,,,,,0.04807724803686142,,0.17193888127803802,,,,,,,,,0.05899021029472351,0.05034135654568672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17952322959899902,0.23267069458961487,,,,,,0.048731669783592224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047599274665117264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,0.7296279072761536,,0.09649737924337387,,,,normalize_5s_intro_DGsoqhIUgDQ.wav,,,,,,,,0.05968073010444641,,,,,,,,,,,,,,,,,,,0.038370635360479355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06074705719947815,0.050828851759433746,,0.04148412123322487,,,,,,,,,,,,,,,,,,,,,0.05505138263106346,,,,,,,,,,,0.2732456624507904,,0.03323567658662796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,0.692044734954834,,0.14241577684879303,,0.06720463931560516,0.06818392872810364,normalize_5s_intro_eXvBjCO19QY.wav,,,,,,,,,,,,,,,,,0.08809781819581985,0.10813594609498978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081357941031456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14044983685016632,,,,,,,,,,0.209257110953331,,0.07524092495441437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,0.863659679889679,,0.11626168340444565,,0.03705287724733353,,normalize_5s_intro_hn3wJ1_1Zsg.wav,,,,,,0.04002982750535011,,,,0.11963853240013123,0.2501099109649658,0.0437016487121582,,,,,0.04568275064229965,0.03962700814008713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1016722321510315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,0.7422133684158325,,0.29657623171806335,,,,normalize_5s_intro_p7j-tz1Cn4o.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14423203468322754,0.2871914505958557,,0.35903212428092957,,,,,,,,,,,,,,,,,,,,,,,0.08261223137378693,0.0998406782746315,,,0.08951021730899811,,,,,,,,,,,,,,0.07413104176521301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06566537171602249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,0.9069015383720398,,0.7794891595840454,,,,normalize_5s_intro_BrrWNfjgHGs.wav,,,,,,0.14334067702293396,,0.12804058194160461,,,,,0.39319756627082825,,,,0.7445462942123413,0.6755625009536743,0.28296610713005066,,,,0.06392720341682434,,0.12676747143268585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
