id,title,viewCount,valid
https://www.youtube.com/watch?v=B9KKh7nW0Zw,Джиган - На восьмом этаже (Official Video),19002726,
https://www.youtube.com/watch?v=F_9pZv0wn9Q,[달의 연인 - 보보경심 려 OST Part 6] 에픽하이 (EPIK HIGH) - 내 마음이 들리나요 Can You Hear My Heart (Feat. 이하이 LEE HI),18910481,-1.0
https://www.youtube.com/watch?v=MmI-vsaOoUE,[MV]SEVENTEEN - 24H,18420249,
https://www.youtube.com/watch?v=ht7xflC4APQ,LIL X - Think  ( prod.pluto ),18333986,1.0
https://www.youtube.com/watch?v=19Q9l85Feqw,Pyar Ho - Video Song | Munna Michael | Tiger Shroff & Nidhhi Agerwal | Vishal & Sunidhi,17908713,1.0
https://www.youtube.com/watch?v=gs-zxnVWPR8,24H - LyLy ft. Magazine「Lyrics Video」 #Chang,17893939,
https://www.youtube.com/watch?v=3TyKyeS3P-Q,JYJ 'BACK SEAT' M/V,16876409,-1.0
https://www.youtube.com/watch?v=rQ8MFfg3DHA,[MV] SF9 (에스에프나인) _ Now or Never(질렀어),16651710,
https://www.youtube.com/watch?v=kIJK-c-ABOU,Lo Mejor de Los Charros | Enganchado,16566530,
https://www.youtube.com/watch?v=AoB8koE95C0,Quando Rondo - End Of Story (Official Audio),16148636,1.0
https://www.youtube.com/watch?v=xLPglKArWRE,Odhani Full Song - Made In China|Rajkummar &amp; Mouni|Sachin-Jigar|Neha Kakkar&amp;Darshan Raval,15697567,
https://www.youtube.com/watch?v=u7BR3WLXhjk,Matheus &amp; Kauan - De Sol A Sol (Ao Vivo),15620411,
https://www.youtube.com/watch?v=WaIequI8fNA,Panchito El F1 - Los Tucanes De Tijuana (2015),15410899,
https://www.youtube.com/watch?v=sf9HQkaBrI4,Samara - 9MM,15404144,
https://www.youtube.com/watch?v=v2HN4gd66nM,ワタシノテンシ feat.成海聖奈（CV：雨宮天）／ HoneyWorks,15360061,1.0
https://www.youtube.com/watch?v=9bQY2komrnA,I Give You My Heart - Hillsong Worship & Delirious?,14984226,-1.0
https://www.youtube.com/watch?v=Wu5eRqd346g,2Pac - Ambitionz Az A Ridah (Legendado),14536470,
https://www.youtube.com/watch?v=eOQRqtwupL8,25horas al dia - proyecto uno (con letra),14160381,
https://www.youtube.com/watch?v=czftJ7E7wa4,DPR LIVE - Martini Blue (OFFICIAL M/V),14058682,
https://www.youtube.com/watch?v=aBkTkxKDduc,C418  - Sweden - Minecraft Volume Alpha,13937911,
https://www.youtube.com/watch?v=eUi3mBPUpfE,&quot;Why&quot; - An Among Us Song | By ChewieCatt  [Among Us Animation],13646627,
https://www.youtube.com/watch?v=NAfHk2XI6VY,MZ - 3.5.7 (Clip officiel),13590222,
https://www.youtube.com/watch?v=3OkwCLakC_4,"NGK - Official Trailer Tamil | Suriya, Sai Pallavi, Rakul Preet | Yuvan Shankar Raja | Selvaraghavan",13253445,
https://www.youtube.com/watch?v=neup2IZq2yk,2Pac - The Warriors Way {Tyson Theme} (Nozzy-E Remix) (Prod By Fifty Vinc),12974613,
https://www.youtube.com/watch?v=wXsBaFCfXb0,Đi Qua Mùa Hạ | Thai Dinh | Official MV | 2019,12900599,
https://www.youtube.com/watch?v=mRTYVIH6h0o,Kizo - MIASTO 24H (prod. Gara),12840111,
https://www.youtube.com/watch?v=279DoPaEYBg,Julianno Sosa -  Por Dinero ( Official Video),12552702,
https://www.youtube.com/watch?v=iKUwMUjavP4,黃明志 Ft. 蕭敬騰【流浪狗】@亞洲通話 2019 Calling Asia,12521202,1.0
https://www.youtube.com/watch?v=xfJPCenjZzY,DPR LIVE - Text Me (OFFICIAL M/V),12409785,
https://www.youtube.com/watch?v=WI1xExDWVF0,"Relaxing Piano Music: Sleep Music, Meditation Music, Soothing Music, Calming Music ★77",12373630,
